id;Город;Тематика - группа;Тематика;Наименование;Короткое наименование;Род деятельности;Основной телефон;classic;min;max;vip;min;max;auto;min;max;travel;min;max;home;min;max;shopping;min;max;health;min;max;Район;Адрес;Телефон;Время работы;www;email;Описание
3088;НОВОСИБИРСК;Товары для дома и офиса;Мебель для дома и офиса; Сеть салонов мебели «Квартира 48»;Квартира 48;сеть салонов мебели;(383) 299-47-48;"3%, суммируется с текущими акциями.
По акции: скидка 40% и 50% на кухни с
01.03.11 по 31.03.11 скидки не предоставляются. Исключения составляют  СМЕНА ЭКСПОЗИЦИИ в выставочных залах.";3.00;3.00;;;;;;;;;;;;;;;;;;;Кировский;ул. Мира, 61;(383) 317-58-65;10.00 - 20.00 ежедневно;www.kv48.ru;;Сеть салонов мебели «Квартира 48»- это мебель «под ключ» от фабрики «Камеа». Мы предлагаем Вам множество моделей кухонь, шкафов-купе и детских, выполненных в разных стилях и отвечающих мировым модным тенденциям. Вы можете получить полный спектр услуг: замер и индивидуальный дизайн-проект, комплектацию встраиваемой техникой, профессиональную сборку и установку. Модульная мебель «Квартира 48» позиционируется как бюджетный вариант для мебели из материалов высокого качества - лучшее соотношение «цена/качество» в Новосибирске. Возможен кредит или беспроцентная рассрочка платежа.
3088;НОВОСИБИРСК;Товары для дома и офиса;Мебель для дома и офиса; Сеть салонов мебели «Квартира 48»;Квартира 48;сеть салонов мебели;(383) 299-47-48;"3%, суммируется с текущими акциями.
По акции: скидка 40% и 50% на кухни с
01.03.11 по 31.03.11 скидки не предоставляются. Исключения составляют  СМЕНА ЭКСПОЗИЦИИ в выставочных залах.";3.00;3.00;;;;;;;;;;;;;;;;;;;Заельцовский;ул. Светлановская, 50;(383) 325-34-26;10.00 - 20.00 ежедневно;www.kv48.ru;;Сеть салонов мебели «Квартира 48»- это мебель «под ключ» от фабрики «Камеа». Мы предлагаем Вам множество моделей кухонь, шкафов-купе и детских, выполненных в разных стилях и отвечающих мировым модным тенденциям. Вы можете получить полный спектр услуг: замер и индивидуальный дизайн-проект, комплектацию встраиваемой техникой, профессиональную сборку и установку. Модульная мебель «Квартира 48» позиционируется как бюджетный вариант для мебели из материалов высокого качества - лучшее соотношение «цена/качество» в Новосибирске. Возможен кредит или беспроцентная рассрочка платежа.
3088;НОВОСИБИРСК;Товары для дома и офиса;Мебель для дома и офиса; Сеть салонов мебели «Квартира 48»;Квартира 48;сеть салонов мебели;(383) 299-47-48;"3%, суммируется с текущими акциями.
По акции: скидка 40% и 50% на кухни с
01.03.11 по 31.03.11 скидки не предоставляются. Исключения составляют  СМЕНА ЭКСПОЗИЦИИ в выставочных залах.";3.00;3.00;;;;;;;;;;;;;;;;;;;Октябрьский;ул. Никитина, 112в;(383) 262-19-70;10.00 - 20.00 ежедневно;www.kv48.ru;;Сеть салонов мебели «Квартира 48»- это мебель «под ключ» от фабрики «Камеа». Мы предлагаем Вам множество моделей кухонь, шкафов-купе и детских, выполненных в разных стилях и отвечающих мировым модным тенденциям. Вы можете получить полный спектр услуг: замер и индивидуальный дизайн-проект, комплектацию встраиваемой техникой, профессиональную сборку и установку. Модульная мебель «Квартира 48» позиционируется как бюджетный вариант для мебели из материалов высокого качества - лучшее соотношение «цена/качество» в Новосибирске. Возможен кредит или беспроцентная рассрочка платежа.
3088;НОВОСИБИРСК;Товары для дома и офиса;Мебель для дома и офиса; Сеть салонов мебели «Квартира 48»;Квартира 48;сеть салонов мебели;(383) 299-47-48;"3%, суммируется с текущими акциями.
По акции: скидка 40% и 50% на кухни с
01.03.11 по 31.03.11 скидки не предоставляются. Исключения составляют  СМЕНА ЭКСПОЗИЦИИ в выставочных залах.";3.00;3.00;;;;;;;;;;;;;;;;;;;Советский;ул. Ильича, 6;(383) 330-06-84;10.00 - 20.00 ежедневно;www.kv48.ru;;Сеть салонов мебели «Квартира 48»- это мебель «под ключ» от фабрики «Камеа». Мы предлагаем Вам множество моделей кухонь, шкафов-купе и детских, выполненных в разных стилях и отвечающих мировым модным тенденциям. Вы можете получить полный спектр услуг: замер и индивидуальный дизайн-проект, комплектацию встраиваемой техникой, профессиональную сборку и установку. Модульная мебель «Квартира 48» позиционируется как бюджетный вариант для мебели из материалов высокого качества - лучшее соотношение «цена/качество» в Новосибирске. Возможен кредит или беспроцентная рассрочка платежа.
3088;НОВОСИБИРСК;Товары для дома и офиса;Мебель для дома и офиса; Сеть салонов мебели «Квартира 48»;Квартира 48;сеть салонов мебели;(383) 299-47-48;"3%, суммируется с текущими акциями.
По акции: скидка 40% и 50% на кухни с
01.03.11 по 31.03.11 скидки не предоставляются. Исключения составляют  СМЕНА ЭКСПОЗИЦИИ в выставочных залах.";3.00;3.00;;;;;;;;;;;;;;;;;;;Октябрьский;ул. Большевистская, 131;(383) 212-09-72;10.00 - 20.00 ежедневно;www.kv48.ru;;Сеть салонов мебели «Квартира 48»- это мебель «под ключ» от фабрики «Камеа». Мы предлагаем Вам множество моделей кухонь, шкафов-купе и детских, выполненных в разных стилях и отвечающих мировым модным тенденциям. Вы можете получить полный спектр услуг: замер и индивидуальный дизайн-проект, комплектацию встраиваемой техникой, профессиональную сборку и установку. Модульная мебель «Квартира 48» позиционируется как бюджетный вариант для мебели из материалов высокого качества - лучшее соотношение «цена/качество» в Новосибирске. Возможен кредит или беспроцентная рассрочка платежа.
3088;НОВОСИБИРСК;Товары для дома и офиса;Мебель для дома и офиса; Сеть салонов мебели «Квартира 48»;Квартира 48;сеть салонов мебели;(383) 299-47-48;"3%, суммируется с текущими акциями.
По акции: скидка 40% и 50% на кухни с
01.03.11 по 31.03.11 скидки не предоставляются. Исключения составляют  СМЕНА ЭКСПОЗИЦИИ в выставочных залах.";3.00;3.00;;;;;;;;;;;;;;;;;;;Центральный;Красный проспект, 50;(383) 222-60-92;10.00 - 19.00, 10.00 - 17.00 суббота, воскресенье.;www.kv48.ru;;Сеть салонов мебели «Квартира 48»- это мебель «под ключ» от фабрики «Камеа». Мы предлагаем Вам множество моделей кухонь, шкафов-купе и детских, выполненных в разных стилях и отвечающих мировым модным тенденциям. Вы можете получить полный спектр услуг: замер и индивидуальный дизайн-проект, комплектацию встраиваемой техникой, профессиональную сборку и установку. Модульная мебель «Квартира 48» позиционируется как бюджетный вариант для мебели из материалов высокого качества - лучшее соотношение «цена/качество» в Новосибирске. Возможен кредит или беспроцентная рассрочка платежа.
37;НОВОСИБИРСК;Товары для дома и офиса;Мебель для дома и офиса;«Кухни и ванные комнаты»;Кухни и ванные комнаты;;;3 %;3.00;3.00;5 %;5.00;5.00;;;;;;;4 %;4.00;4.00;;;;;;;Советский;ул. Иванова, 4;(383) 332-58-38, Факс:(383) 332-22-47;10.00 – 19.00 ежедневно.;;;Мебель для кухонь и ванных комнат со склада и под заказ производства Германии, Италии, Швеции, Чехии и России. Сантехника.
1085;НОВОСИБИРСК;Товары для дома и офиса;Мебель для дома и офиса;«Кухни России»;Кухни России;;;5 %;5.00;5.00;;;;;;;;;;;;;;;;;;;Дзержинский;ул. Есенина, 8/4;(383) 267-93-57, 267-25-16;10.00 - 19.00, 10.00 - 17.00 в воскресенье.;;;Мебель для кухни: Кухни готовые, кухни заказные, столы, обеденные залы, кухонные уголки, столы сервировочные, кухонная бытовая техника.
1085;НОВОСИБИРСК;Товары для дома и офиса;Мебель для дома и офиса;«Кухни России»;Кухни России;;;5 %;5.00;5.00;;;;;;;;;;;;;;;;;;;Калининский;ул. Б. Хмельницкого, 2, 2 этаж;(383) 276-00-09;10.00 - 19.00, 10.00 - 18.00 в воскресенье.;;;Мебель для кухни: Кухни готовые, кухни заказные, столы, обеденные залы, кухонные уголки, столы сервировочные, кухонная бытовая техника.
1085;НОВОСИБИРСК;Товары для дома и офиса;Мебель для дома и офиса;«Кухни России»;Кухни России;;;5 %;5.00;5.00;;;;;;;;;;;;;;;;;;;Заельцовский;Красный проспект, 220/2;(383) 225-78-20;10.00 - 20.00, 10.00 - 19.00 суббота - воскресенье.;;;Мебель для кухни: Кухни готовые, кухни заказные, столы, обеденные залы, кухонные уголки, столы сервировочные, кухонная бытовая техника.
1085;НОВОСИБИРСК;Товары для дома и офиса;Мебель для дома и офиса;«Кухни России»;Кухни России;;;5 %;5.00;5.00;;;;;;;;;;;;;;;;;;;Октябрьский;ул. Б. Богаткова, 213;(383) 204-06-30; ;;;Мебель для кухни: Кухни готовые, кухни заказные, столы, обеденные залы, кухонные уголки, столы сервировочные, кухонная бытовая техника.
1109;НОВОСИБИРСК;Товары для дома и офиса;Мебель для дома и офиса;«Кухни хит»;Кухни хит;;;5 %;5.00;5.00;;;;;;;;;;;;;;;;;;;Ленинский;ул. Широкая, 1а;(383) 335-02-14;10.00 - 19.00, 10.00 - 18.00 в воскресенье;;;Мебель для кухни: Кухни готовые, кухни заказные, столы, обеденные залы, кухонные уголки, столы сервировочные, кухонная бытовая техника.
1109;НОВОСИБИРСК;Товары для дома и офиса;Мебель для дома и офиса;«Кухни хит»;Кухни хит;;;5 %;5.00;5.00;;;;;;;;;;;;;;;;;;;Центральный;ул. Каменская, 36;(383) 222-44-03;10.00 - 19.00, 10.00 - 18.00 в воскресенье;;;Мебель для кухни: Кухни готовые, кухни заказные, столы, обеденные залы, кухонные уголки, столы сервировочные, кухонная бытовая техника.
44;НОВОСИБИРСК;Товары для дома и офиса;Мебель для дома и офиса;Сеть  мебельных салонов «Мангуста»;Мангуста;сеть мебельных салонов;;3% при покупке кухни в свободной комплектации (размер скидки зависит от вида кухни), 3% при покупке кухонной мойки, бытовой корпусной мебели, мягкой мебели других производителей,  5% при покупке мебели производства «Мангуста» и лакокрасочных материалов.;3.00;5.00;4% при покупке кухни в свободной комплектации (размер скидки зависит от вида кухни), 4% при покупке кухонной мойки, бытовой корпусной мебели, мягкой мебели других производителей,  6% при покупке мебели производства «Мангуста» и лакокрасочных материалов.;4.00;6.00;;;;;;;;;;;;;;;;Советский;пр-т Строителей, 25;(383) 330-38-88, 330-27-51;10.00 - 20.00 ежедневно.;www.mangusta.ru;mangusta@mangusta.ru;Мягкая мебель, стенки, прихожие, шкафы-купе, спальни, кухни, обеденные зоны, детские, мебель для офиса, столы компьютерные, предметы интерьера. Краски Tikkurila.
2722;НОВОСИБИРСК;Товары для дома и офиса;Мебель для дома и офиса;Мебельный салон  «Мебелик»;Мебелик;салон мебели;;5 %;5.00;5.00;;;;;;;;;;;;;;;;;;;Заельцовский;ул. Светлановская, 50;;10.00 - 20.00 ежедневно.;;aisberg83@mail.ru;Лучшие цены на представляемую мебель, гарантия качества, производятся услуги по доставке, сборке, заказу мебели. Существует система реальных скидок.
2723;НОВОСИБИРСК;Товары для дома и офиса;Мебель для дома и офиса;Салон «Мебель на Красном»;Мебель на Красном;салон;(383) 225-95-77;5 %;5.00;5.00;;;;;;;;;;;;;;;;;;;Заельцовский;Красный проспект, 169/1;(383) 225-97-77, 225-81-71;10.00 - 19.00 ежедневно;;;Лучшие цены на представляемую мебель, гарантия качества, производятся услуги по доставке, сборке, заказу мебели. Существует система реальных скидок.
1;НОВОСИБИРСК;Товары для дома и офиса;Мебель для дома и офиса;Салон «Мебель-Центр»;Мебель-Центр;салон;;3 %;3.00;3.00;5 %;5.00;5.00;;;;;;;;;;;;;;;;Центральный;ул. Островского, 111 (пересечение Писарева и Ипподромской);(383) 358-54-75;10.00 - 20.00, 10.00 - 19.00 в воскресенье.;www.mebelcenter.ru;info@mebelcenter.ru;Большой выбор мягкой мебели, стенки, спальни - от классики до модерна. Детские. Кухни и обеденные зоны. Производство России, Италии, Гонконга. Бесплатная доставка.
1108;НОВОСИБИРСК;Товары для дома и офиса;Мебель для дома и офиса; Дом мебели «Новосибирский»;Новосибирский;дом мебели;;5 %;5.00;5.00;;;;;;;;;;;;;;;;;;;Заельцовский;Красный проспект, 220 (к. 2 - 2,3 этаж);(383) 225-78-20, 210-62-55;10.00 - 20.00, 10.00 - 19.00 в воскресенье;;;Мебель для спальни, прихожей, гостинной, кухни. Мебель для детей и подростков. Офисня мебель.
1124;НОВОСИБИРСК;Товары для дома и офиса;Мебель для дома и офиса;Гипермаркет кухни «Панорама»;Панорама;гипермаркет кухни;;5 %;5.00;5.00;;;;;;;;;;;;;;;;;;;Октябрьский;ул. Добролюбова, 31;(383) 266-85-53;10.00 - 19.00, 10.00 - 18.00 в воскресенье.;;;Мебель для кухни: Кухни готовые, кухни заказные, столы, обеденные зоны, кухонные уголки, столы сервировочные, кухонная бытовая техника.
2814;НОВОСИБИРСК;Товары для дома и офиса;Мебель для дома и офиса;Перетяжка мебели;Перетяжка мебели;;291-00-00;5 %;5.00;5.00;10 %;10.00;10.00;;;;;;;;;;;;;;;;Ленинский;ул. Вертковская, 36/1;(383) 291-00-00;09.00 - 20.00 ежедневно.;www.2910000.ru;skidok-net@yandex.ru, 2910000@mail.ru;Большой выбор мебельных тканей, искусственной кожи и натуральной кожи. Расчет наличный, безналичный, бартер.
2703;НОВОСИБИРСК;Товары для дома и офиса;Мебель для дома и офиса; Мебельная компания «Сезам»;Сезам;мебельная компания;(383) 213-36-40;5%, только при наличном расчете.;5.00;5.00;7%. только при  наличном расчете.;7.00;7.00;;;;;;;;;;;;;;;;Заельцовский;ул. Светлановская, 50;(383) 213-36-40;10.00 - 20.00 ежедневно.;www.sezam-mebel.ru;sezam-mebel@ngs.ru;Индивидуальное изготовление: шкафы-купе, гардеробные, раздвижные двери, кухни, детские, гостиные, офисная мебель.
2719;НОВОСИБИРСК;Товары для дома и офиса;Мебель для дома и офиса;Художественная Мастерская  «Сибстекло»;Сибстекло;художественная мастерская;(383) 327-03-79;5%, при сумме заказа превышающей 5000 рублей.;5.00;5.00;10%, при сумме заказа превышающей 5000 рублей.;10.00;10.00;;;;;;;7%, при сумме заказа превышающей 5000 рублей.;7.00;7.00;;;;;;;Заельцовский;ул. Светлановская, 50;(383) 327-03-79;10.00 - 20.00 ежедневно.;;sibglass@ngs.ru, sibglass@mail.ru;Производство раздвижных дверей, корпусная и встроенная мебель, Мебель на заказ.
2719;НОВОСИБИРСК;Товары для дома и офиса;Мебель для дома и офиса;Художественная Мастерская  «Сибстекло»;Сибстекло;художественная мастерская;(383) 327-03-79;5%, при сумме заказа превышающей 5000 рублей.;5.00;5.00;10%, при сумме заказа превышающей 5000 рублей.;10.00;10.00;;;;;;;7%, при сумме заказа превышающей 5000 рублей.;7.00;7.00;;;;;;;Кировский;ул. Сибиряков-Гвардейцев, 47 к. 1;;10.00 - 20.00 ежедневно.;;sibglass@ngs.ru, sibglass@mail.ru;Производство раздвижных дверей, корпусная и встроенная мебель, Мебель на заказ.
1968;НОВОСИБИРСК;Товары для дома и офиса;Мебель для дома и офиса;Салон «Сиерра мебель»;Сиерра мебель;Салон;(383) 230-00-29;3% + бонус 2% от потраченной суммы;3.00;3.00;7% + бонус 2% от потраченной суммы;7.00;7.00;;;;;;;5% + бонус 2% от потраченной суммы;5.00;5.00;;;;;;;Заельцовский;ул. Галущака, 2а,ТЦ «Олимпия», 1 этаж офис 102, 2 этаж офис 211;(383) 23-000-29, 335-85-89, 22-99-589;10.00-19.00, 11.00-18.00 в воскресенье.;www.sierramebel.ru, www.sierransk.ru;sierra_nsk@mail.ru;Мебель из ценных пород деревьев, произрастающих в Латинской Америке. Модельный ряд «Sierra» насчитывает более 1400 наименований: мягкая мебель, спальни, гостинные, кабинеты, столовые группы, композиции для отелей и ресторанов, предметы интерьера.
1107;НОВОСИБИРСК;Товары для дома и офиса;Мебель для дома и офиса;«Сказка»;Сказка;;;5 %;5.00;5.00;;;;;;;;;;;;;;;;;;;Ленинский;ул. Широкая, 1а;(383) 335-02-13;10.00 - 19.00, 10.00 - 18.00 в воскресенье.;;;Мебель для детей и подростков: кровати, комплекты мебели, диваны, кресла, шкафы, столы, стулья, стенки, мягкие игрушки
1107;НОВОСИБИРСК;Товары для дома и офиса;Мебель для дома и офиса;«Сказка»;Сказка;;;5 %;5.00;5.00;;;;;;;;;;;;;;;;;;;Заельцовский;Красный проспект, 220 к.2;;10.00 - 20.00, 10.00 -19.00 суббота, воскресенье.;;;Мебель для детей и подростков: кровати, комплекты мебели, диваны, кресла, шкафы, столы, стулья, стенки, мягкие игрушки
1198;НОВОСИБИРСК;Товары для дома и офиса;Мебель для дома и офиса;«Скандинавия»;Скандинавия;;;5% - 10%;5.00;10.00;;;;;;;;;;;;;;;;;;;Заельцовский;ул. Светлановская, 50 ( ТВК «Большая медведица»);;10.00 - 20.00 ежедневно;www.alacartekitchens.ru, www.pohjanmaan.fi;a_la_carte@pochtamt.ru;Мебель: корпусная мебель, мягкая, кухни
1198;НОВОСИБИРСК;Товары для дома и офиса;Мебель для дома и офиса;«Скандинавия»;Скандинавия;;;5% - 10%;5.00;10.00;;;;;;;;;;;;;;;;;;;Дзержинский;пр-т Дзержинского, 1/4 ( ТЦ «Практик»);8-923-136-22-32;10.00 - 20.00 ежедневно;www.alacartekitchens.ru, www.pohjanmaan.fi;a_la_carte@pochtamt.ru;Мебель: корпусная мебель, мягкая, кухни
2721;НОВОСИБИРСК;Товары для дома и офиса;Мебель для дома и офиса;Мебельный салон «Уют Компания»;Уют Компания;мебельный салон;;5 %;5.00;5.00;;;;;;;;;;;;;;;;;;;Заельцовский;ул. Светлановская, 50;;10.00 - 20.00 ежедневно;;aisberg83@mail.ru;Лучшие цены на представляемую мебель, гарантия качества, производятся услуги по доставке, сборке, заказу мебели. Существует система реальных скидок.
3086;НОВОСИБИРСК;Товары для дома и офиса;Мебель для дома и офиса;Сеть салонов мягкой мебели «Формула Дивана»;Формула Дивана;сеть салонов мягкой мебели;;"скидка 5% суммируется с прочими скидками. До 07.11.10 скидка
распростряняется на текущие акции. Кроме товаров приобретаемых в
кредит.";5.00;5.00;;;;;;;;;;;;;;;;;;;Дзержинский;пр-т  Дзержинского, 1/4 ТЦ Практик;(383) 286-53-14;10.00 - 20.00 ежедневно;www.formula-divana.ru;;"«Формула Дивана»- это уникальный проект создания одной из крупнейших в европе фабрик мягкой мебели с использованием самых современных технологий при участии спецмалистов Италии и Германии. Мы предлагаем более 100 моделей диванов, выполненных в коже или ткани. Собственное производство механизмов трансформации и пенополиуретана для мягких элементов гарантируют долговечность мебели.

Делать качественную мягкую мебель для широкого круга покупателей - такова главная идея марки «Формула Дивана»."
3086;НОВОСИБИРСК;Товары для дома и офиса;Мебель для дома и офиса;Сеть салонов мягкой мебели «Формула Дивана»;Формула Дивана;сеть салонов мягкой мебели;;"скидка 5% суммируется с прочими скидками. До 07.11.10 скидка
распростряняется на текущие акции. Кроме товаров приобретаемых в
кредит.";5.00;5.00;;;;;;;;;;;;;;;;;;;Центральный;ул. Гоголя, 15;89130076143;10.00 - 20.00 ежедневно;www.formula-divana.ru;;"«Формула Дивана»- это уникальный проект создания одной из крупнейших в европе фабрик мягкой мебели с использованием самых современных технологий при участии спецмалистов Италии и Германии. Мы предлагаем более 100 моделей диванов, выполненных в коже или ткани. Собственное производство механизмов трансформации и пенополиуретана для мягких элементов гарантируют долговечность мебели.

Делать качественную мягкую мебель для широкого круга покупателей - такова главная идея марки «Формула Дивана»."
3086;НОВОСИБИРСК;Товары для дома и офиса;Мебель для дома и офиса;Сеть салонов мягкой мебели «Формула Дивана»;Формула Дивана;сеть салонов мягкой мебели;;"скидка 5% суммируется с прочими скидками. До 07.11.10 скидка
распростряняется на текущие акции. Кроме товаров приобретаемых в
кредит.";5.00;5.00;;;;;;;;;;;;;;;;;;;Заельцовский;ул. Островского, 111;(383) 291-42-19;10.00 - 20.00 ежедневно;www.formula-divana.ru;;"«Формула Дивана»- это уникальный проект создания одной из крупнейших в европе фабрик мягкой мебели с использованием самых современных технологий при участии спецмалистов Италии и Германии. Мы предлагаем более 100 моделей диванов, выполненных в коже или ткани. Собственное производство механизмов трансформации и пенополиуретана для мягких элементов гарантируют долговечность мебели.

Делать качественную мягкую мебель для широкого круга покупателей - такова главная идея марки «Формула Дивана»."
3086;НОВОСИБИРСК;Товары для дома и офиса;Мебель для дома и офиса;Сеть салонов мягкой мебели «Формула Дивана»;Формула Дивана;сеть салонов мягкой мебели;;"скидка 5% суммируется с прочими скидками. До 07.11.10 скидка
распростряняется на текущие акции. Кроме товаров приобретаемых в
кредит.";5.00;5.00;;;;;;;;;;;;;;;;;;;Заельцовский;ул. Светлановская, 50;(383) 230-15-61;10.00 - 21.00 ежедневно;www.formula-divana.ru;;"«Формула Дивана»- это уникальный проект создания одной из крупнейших в европе фабрик мягкой мебели с использованием самых современных технологий при участии спецмалистов Италии и Германии. Мы предлагаем более 100 моделей диванов, выполненных в коже или ткани. Собственное производство механизмов трансформации и пенополиуретана для мягких элементов гарантируют долговечность мебели.

Делать качественную мягкую мебель для широкого круга покупателей - такова главная идея марки «Формула Дивана»."
3086;НОВОСИБИРСК;Товары для дома и офиса;Мебель для дома и офиса;Сеть салонов мягкой мебели «Формула Дивана»;Формула Дивана;сеть салонов мягкой мебели;;"скидка 5% суммируется с прочими скидками. До 07.11.10 скидка
распростряняется на текущие акции. Кроме товаров приобретаемых в
кредит.";5.00;5.00;;;;;;;;;;;;;;;;;;;Советский;ул. Ильича, 6;(383) 292-49-34;10.00 - 20.00 ежедневно;www.formula-divana.ru;;"«Формула Дивана»- это уникальный проект создания одной из крупнейших в европе фабрик мягкой мебели с использованием самых современных технологий при участии спецмалистов Италии и Германии. Мы предлагаем более 100 моделей диванов, выполненных в коже или ткани. Собственное производство механизмов трансформации и пенополиуретана для мягких элементов гарантируют долговечность мебели.

Делать качественную мягкую мебель для широкого круга покупателей - такова главная идея марки «Формула Дивана»."
3086;НОВОСИБИРСК;Товары для дома и офиса;Мебель для дома и офиса;Сеть салонов мягкой мебели «Формула Дивана»;Формула Дивана;сеть салонов мягкой мебели;;"скидка 5% суммируется с прочими скидками. До 07.11.10 скидка
распростряняется на текущие акции. Кроме товаров приобретаемых в
кредит.";5.00;5.00;;;;;;;;;;;;;;;;;;;Ленинский;ул. Пермитина, 24;(383) 301-03-26;10.00 - 20.00 ежедневно;www.formula-divana.ru;;"«Формула Дивана»- это уникальный проект создания одной из крупнейших в европе фабрик мягкой мебели с использованием самых современных технологий при участии спецмалистов Италии и Германии. Мы предлагаем более 100 моделей диванов, выполненных в коже или ткани. Собственное производство механизмов трансформации и пенополиуретана для мягких элементов гарантируют долговечность мебели.

Делать качественную мягкую мебель для широкого круга покупателей - такова главная идея марки «Формула Дивана»."
302;НОВОСИБИРСК;Товары для дома и офиса;Мебель для дома и офиса;«Эврика», мебельный салон;Эврика;мебельный салон;;10%, Во время распродаж действует дополнительная скидка 2%;10.00;10.00;;;;;;;;;;;;;;;;;;;Ленинский;ул. Ударная, 27/2;(383) 353-25-08, 353-25-46;10.00 - 19.00, 10.00 - 18.00 в субботу, воскресенье.;;evrikamebel@mail.ru;Мягкая, корпусная мебель, предметы интерьера, детские, прихожие.
2427;НОВОСИБИРСК;Товары для дома и офиса;Мебель для дома и офиса;Салон мебели «Эльбург»;Эльбург;салон мебели;89138928878;5 %;5.00;5.00;;;;;;;;;;;;;;;;;;;Заельцовский;ул. Светлановская, 50;8913-892-88-78; 10.00 - 20.00 ежедневно.;;;
1088;НОВОСИБИРСК;Товары для дома и офиса;Мебель для дома и офиса;«Эскадо»;Эскадо;;;5 %;5.00;5.00;;;;;;;;;;;;;;;;;;;Октябрьский;ул. Гурьевская, 38;(383) 266-01-12, 206-03-05;10.00 - 20.00, 10.00 - 19.00 в воскресенье;;;Мебель для спальни, прихожей, гостинной, кухни. Мебель для детей и подростков. Офисная Мебель.
696;НОВОСИБИРСК;Товары для дома и офиса;Ткани, фурнитура, швейные машины;Текстиль-салон «Брависсимо»;Брависсимо;текстиль-салон;;Скидка накопительная: 5% - при первой покупке, 7% - при накоплении 3000 руб., 10% - при накоплении 6000 руб.;5.00;10.00;;;;;;;;;;;;;;;;;;;Заельцовский;ул. Дуси Ковальчук, 274 (остановка метро «Заельцовская»);(383) 236-23-94;10.00 - 20.00, 11.00 - 19.00 в воскресенье.;;bravissimo@ngs.ru;Ткани Италии, Франции, Германии! Полный ассортимент натуральных тканей для одежды (более 5000 наименований). Ткани из коллекций известных дизайнеров. Разумные цены! Будем рады приятно удивить Вас! ВНИМАНИЕ! Действует накопительная скидка и бонусная система.
2720;НОВОСИБИРСК;Товары для дома и офиса;Товары для дома, посуда, стекло;Художественная мастерская «Сибстекло»;Сибстекло;художественная мастерская;(383) 327-03-79;5%, при сумме покупки превышающей 5000 рублей.;5.00;5.00;10%, при сумме покупки превышающей 5000 рублей.;10.00;10.00;;;;;;;;;;;;;;;;Заельцовский;ул. Светлановская, 50;(383) 327-03-79, 331-33-31;10.00 - 20.00 ежедневно.;;sibglass@ngs.ru, sibglass@mail.ru;Изделия из стекла и зеркала. Пескоструйный рисунок и роспись по стеклу и зеркалу.
2720;НОВОСИБИРСК;Товары для дома и офиса;Товары для дома, посуда, стекло;Художественная мастерская «Сибстекло»;Сибстекло;художественная мастерская;(383) 327-03-79;5%, при сумме покупки превышающей 5000 рублей.;5.00;5.00;10%, при сумме покупки превышающей 5000 рублей.;10.00;10.00;;;;;;;;;;;;;;;;Кировский;ул. Сибиряков-Гвардейцев, 47 к. 1;;10.00 - 20.00 ежедневно.;;sibglass@ngs.ru, sibglass@mail.ru;Изделия из стекла и зеркала. Пескоструйный рисунок и роспись по стеклу и зеркалу.
35;НОВОСИБИРСК;Услуги;Недвижимость, строительство;Агентство недвижимости «Шанс - риэлт»;Шанс - риэлт;агентство недвижимости;;10% на услуги по подготовке документов, 20% на услуги при покупке недвижимости;10.00;20.00;;;;;;;;;;;;;;;;;;;Октябрьский;ул. Восход, 1а, оф. 305;(383) 266-84-55, 266-25-73, 292-35-55, 292-36-66;09.00 - 17.00, выходной - суббота, воскресенье.;www.shans-rielt.ru;shans-rielt@mail.ru;Покупка-продажа, обмен комнат, квартир, частных домов, земельных участков. Приватизация. Перепланировка. Реконструкция. Оформление документов для принятия наследства. Решение наследственных, семейных споров. Восстановление документов. исправление юридических ошибок. Представительство в суде. Консультации бесплатно.
3276;НОВОСИБИРСК;Услуги;Учебные центры;Школа иностранных языков High Way;High Way;Школа иностранных языков;;20 %;20.00;20.00;;;;;;;;;;;;;;;;;;;Центральный;ул. Фрунзе, 86;8-923-244-96-45, (383) 375-23-25;12.00 - 21.00, 12.00 - 18.00 в субботу, воскресение.;www.nsk.high-way.ru;nsk@high-way.ru;Займись этим по новому! Школа иностранных языков High Way - это уютная обстановка и эффективная система обучения, современные, коммуникативные методики и общение с носителями языка.
72;НОВОСИБИРСК;Услуги;Учебные центры;Центр «Харизма» Нелли Власовой;Харизма;Центр;;10% на учебные занятия.;10.00;10.00;;;;;;;;;;;;;;;;;;;Заельцовский;ул. Галущака, 2а (торговый бизнес-центр «Олимпия»);(383) 229-95-40, 229-95-52;10.00 - 18.00, выходной - суббота, воскресенье.;www.charisma.ru;center@charisma.ru;Семинары для руководителей и персонала. Консалтинговые услуги.
71;НОВОСИБИРСК;Услуги;Фотоуслуги; «Фотолэнд»;Фотолэнд;;;5% -   фототовары, 7%  - фотоуслуги , 15% - фото на документы. Скидки не распространяются на цифровую технику.;5.00;15.00;;;;;;;;;;;;;;;;;;;Кировский;ул. Громова, 7 (фотоотдел в универмаге «Сибирь»);(383) 342-98-07;10.00 - 20.00 ежедневно.;www.fotoland.ru;info@fotoland.ru;Цифровая фото- и видеотехника, фототовары, фотопечать с любых носителей (формат до 30*40), восстановление старых фотографий, фотографии на документы, оцифровка видео, запись на CD и DVD. Ремонт фототехники. Изготовление рам под заказ для фотографий, картин, зеркал. Сувенирная продукция: фото на кружках, футболках, календарях.
